Category_actor,Nominee_actor,Winner_actor,Year_actor,Rating_IMDB_actor,Rating_rtaudience_actor,Rating_rtcritic_actor,Oscarstat_totalnoms_actor,Nom_BAFTA_actor,Win_BAFTA_actor,Nom_GoldenGlobe_comedy-leadacting_actor,Win_GoldenGlobe_comedy-leadacting_actor,Nom_GoldenGlobe_drama-leadacting_actor,Win_GoldenGlobe_drama-leadacting_actor,Nom_GoldenGlobe_supportingacting_actor,Win_GoldenGlobe_supportingacting_actor,Oscarstat_previousnominations_acting_actor,Oscarstat_previouswins_acting_actor,Oscarstat_previousnominee_acting_actor,Oscarstat_previouswinner_acting_actor,Nom_Oscar_bestfilm_actor,Age_actor,Genre_action_actor,Genre_adventure_actor,Genre_biography_actor,Genre_crime_actor,Genre_comedy_actor,Genre_drama_actor,Genre_horror_actor,Genre_fantasy_actor,Genre_sci-fi_actor,Genre_mystery_actor,Genre_music_actor,Genre_romance_actor,Genre_history_actor,Genre_thriller_actor,Genre_war_actor,Genre_sport_actor,Genre_family_actor,Genre_filmnoir_actor,Genre_western_actor,Female_actor,Category_director,Nominee_director,Winner_director,Release_date_director,Rating_rtaudience_director,Rating_rtcritic_director,Win_GoldenGlobe_bestdirector_director,Win_BAFTA_director,Win_DGA_director,Nom_GoldenGlobe_bestdirector_director,Nom_BAFTA_director,Nom_DGA_director,Oscarstat_previouswins_bestdirector_director,Oscarstat_previousnominations_bestdirector_director,Release_Q1_director,Release_Q2_director,Release_Q3_director,Release_Q4_director,Category_film,Film_film,Winner_film,Nom_BAFTA_film,Win_BAFTA_film,Nom_GoldenGlobe_bestcomedy_film,Nom_GoldenGlobe_bestdrama_film,Win_GoldenGlobe_bestcomedy_film,Win_GoldenGlobe_bestdrama_film,Nowin_PGA_film,Win_PGA_film,Nonom_PGA_film,Nom_PGA_film,budget,genres,homepage,id,keywords,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count
Actor,Christian Bale,0,2014,7.3,74,93,10,1,0,1,0,0,0,0,0,1,1,1,1,1,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,David O. Russell,0,12/20/2013,74,93,0,0,0,1,1,1,0,1,0,0,0,1,Picture,American Hustle,0,1,0,1,0,1,0,1,0,0,1,40000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.americanhustle-movie.com/,168672,"[{""id"": 10453, ""name"": ""con artist""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",49.664128,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Annapurna Pictures"", ""id"": 13184}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/12/2013,251171807,138,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everyone Hustles To Survive,6.8,2807
Actress,Amy Adams,0,2014,7.3,74,93,10,1,0,1,1,0,0,0,0,4,0,1,0,1,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Director,David O. Russell,0,12/20/2013,74,93,0,0,0,1,1,1,0,1,0,0,0,1,Picture,American Hustle,0,1,0,1,0,1,0,1,0,0,1,40000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.americanhustle-movie.com/,168672,"[{""id"": 10453, ""name"": ""con artist""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",49.664128,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Annapurna Pictures"", ""id"": 13184}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/12/2013,251171807,138,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everyone Hustles To Survive,6.8,2807
Supporting Actor,Bradley Cooper,0,2014,7.3,74,93,10,1,0,0,0,0,0,1,0,1,0,1,0,1,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,David O. Russell,0,12/20/2013,74,93,0,0,0,1,1,1,0,1,0,0,0,1,Picture,American Hustle,0,1,0,1,0,1,0,1,0,0,1,40000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.americanhustle-movie.com/,168672,"[{""id"": 10453, ""name"": ""con artist""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",49.664128,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Annapurna Pictures"", ""id"": 13184}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/12/2013,251171807,138,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everyone Hustles To Survive,6.8,2807
Supporting Actress,Jennifer Lawrence,0,2014,7.3,74,93,10,1,1,0,0,0,0,1,1,2,1,1,1,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Director,David O. Russell,0,12/20/2013,74,93,0,0,0,1,1,1,0,1,0,0,0,1,Picture,American Hustle,0,1,0,1,0,1,0,1,0,0,1,40000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.americanhustle-movie.com/,168672,"[{""id"": 10453, ""name"": ""con artist""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",49.664128,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Annapurna Pictures"", ""id"": 13184}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/12/2013,251171807,138,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everyone Hustles To Survive,6.8,2807
Actor,Bruce Dern,0,2014,7.7,83,91,6,1,0,1,0,0,0,0,0,1,0,1,0,1,78,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Alexander Payne,0,1/24/2014,83,91,0,0,0,1,0,0,0,1,1,0,0,0,Picture,Nebraska,0,0,0,1,0,0,0,1,0,0,1,12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",empty,129670,"[{""id"": 680, ""name"": ""montana""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 2689, ""name"": ""dementia""}, {""id"": 4995, ""name"": ""aging""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 11314, ""name"": ""f word""}, {""id"": 158606, ""name"": ""pickup truck""}, {""id"": 163798, ""name"": ""lincoln nebraska""}, {""id"": 191008, ""name"": ""nebraska""}, {""id"": 192786, ""name"": ""sweepstakes""}, {""id"": 199947, ""name"": ""confronting the past""}]",en,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",29.223881,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Bona Fide Productions"", ""id"": 2570}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/21/2013,17654912,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Life's not about winning or losing. It's about how you get there in the end.,7.4,636
Supporting Actress,June Squibb,0,2014,7.7,83,91,6,0,0,0,0,0,0,1,0,0,0,0,0,1,85,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Director,Alexander Payne,0,1/24/2014,83,91,0,0,0,1,0,0,0,1,1,0,0,0,Picture,Nebraska,0,0,0,1,0,0,0,1,0,0,1,12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",empty,129670,"[{""id"": 680, ""name"": ""montana""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 2689, ""name"": ""dementia""}, {""id"": 4995, ""name"": ""aging""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 11314, ""name"": ""f word""}, {""id"": 158606, ""name"": ""pickup truck""}, {""id"": 163798, ""name"": ""lincoln nebraska""}, {""id"": 191008, ""name"": ""nebraska""}, {""id"": 192786, ""name"": ""sweepstakes""}, {""id"": 199947, ""name"": ""confronting the past""}]",en,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",29.223881,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Bona Fide Productions"", ""id"": 2570}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/21/2013,17654912,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Life's not about winning or losing. It's about how you get there in the end.,7.4,636
Actor,Leonardo DiCaprio,0,2014,8.2,82,77,5,1,0,1,1,0,0,0,0,3,0,1,0,1,40,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Martin Scorsese,0,12/25/2013,82,77,0,0,0,0,1,1,1,1,0,0,0,1,Picture,The Wolf of Wall Street,0,0,0,1,0,0,0,1,0,0,1,100000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.thewolfofwallstreet.com/,106646,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 572, ""name"": ""sex""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 974, ""name"": ""bank""}, {""id"": 3923, ""name"": ""humor""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5636, ""name"": ""wall street""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6974, ""name"": ""rise and fall""}, {""id"": 10631, ""name"": ""stockbroker""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 179018, ""name"": ""stock broker""}]",en,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",95.007934,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Appian Way"", ""id"": 562}, {""name"": ""EMJAG Productions"", ""id"": 14654}, {""name"": ""Red Granite Pictures"", ""id"": 19177}, {""name"": ""Sikelia Productions"", ""id"": 23243}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/25/2013,392000694,180,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,EARN. SPEND. PARTY.,7.9,6571
Supporting Actor,Jonah Hill,0,2014,8.2,82,77,5,0,0,0,0,0,0,0,0,1,0,1,0,1,31,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Martin Scorsese,0,12/25/2013,82,77,0,0,0,0,1,1,1,1,0,0,0,1,Picture,The Wolf of Wall Street,0,0,0,1,0,0,0,1,0,0,1,100000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.thewolfofwallstreet.com/,106646,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 572, ""name"": ""sex""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 974, ""name"": ""bank""}, {""id"": 3923, ""name"": ""humor""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5636, ""name"": ""wall street""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6974, ""name"": ""rise and fall""}, {""id"": 10631, ""name"": ""stockbroker""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 179018, ""name"": ""stock broker""}]",en,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",95.007934,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Appian Way"", ""id"": 562}, {""name"": ""EMJAG Productions"", ""id"": 14654}, {""name"": ""Red Granite Pictures"", ""id"": 19177}, {""name"": ""Sikelia Productions"", ""id"": 23243}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/25/2013,392000694,180,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,EARN. SPEND. PARTY.,7.9,6571
Actor,Chiwetel Ejiofor,0,2014,8.1,90,96,9,1,1,0,0,1,0,0,0,0,0,0,0,1,37,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Director,Steve McQueen,0,11/8/2013,90,96,0,0,0,1,1,1,0,0,0,0,0,1,Picture,12 Years a Slave,1,1,1,0,1,0,1,0,1,0,1,20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",empty,76203,"[{""id"": 1294, ""name"": ""whip""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3136, ""name"": ""plantation""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 15189, ""name"": ""violin player""}, {""id"": 155794, ""name"": ""physical abuse""}, {""id"": 190477, ""name"": ""cotton""}, {""id"": 197643, ""name"": ""slave owner""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 209069, ""name"": ""sold into slavery""}, {""id"": 209070, ""name"": ""abolitionist""}]",en,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",95.9229,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10/18/2013,187000000,134,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The extraordinary true story of Solomon Northup,7.9,3674
Supporting Actor,Michael Fassbender,0,2014,8.1,90,96,9,1,0,0,0,0,0,1,0,0,0,0,0,1,37,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Director,Steve McQueen,0,11/8/2013,90,96,0,0,0,1,1,1,0,0,0,0,0,1,Picture,12 Years a Slave,1,1,1,0,1,0,1,0,1,0,1,20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",empty,76203,"[{""id"": 1294, ""name"": ""whip""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3136, ""name"": ""plantation""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 15189, ""name"": ""violin player""}, {""id"": 155794, ""name"": ""physical abuse""}, {""id"": 190477, ""name"": ""cotton""}, {""id"": 197643, ""name"": ""slave owner""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 209069, ""name"": ""sold into slavery""}, {""id"": 209070, ""name"": ""abolitionist""}]",en,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",95.9229,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10/18/2013,187000000,134,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The extraordinary true story of Solomon Northup,7.9,3674
Supporting Actress,Lupita Nyong'o,1,2014,8.1,90,96,9,1,0,0,0,0,0,1,0,0,0,0,0,1,31,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Director,Steve McQueen,0,11/8/2013,90,96,0,0,0,1,1,1,0,0,0,0,0,1,Picture,12 Years a Slave,1,1,1,0,1,0,1,0,1,0,1,20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",empty,76203,"[{""id"": 1294, ""name"": ""whip""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3136, ""name"": ""plantation""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 15189, ""name"": ""violin player""}, {""id"": 155794, ""name"": ""physical abuse""}, {""id"": 190477, ""name"": ""cotton""}, {""id"": 197643, ""name"": ""slave owner""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 209069, ""name"": ""sold into slavery""}, {""id"": 209070, ""name"": ""abolitionist""}]",en,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",95.9229,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10/18/2013,187000000,134,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The extraordinary true story of Solomon Northup,7.9,3674
Actress,Sandra Bullock,0,2014,7.8,80,96,10,1,0,0,0,1,0,0,0,1,1,1,1,1,50,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Director,Alfonso Cuarón,1,10/4/2013,80,96,1,1,1,1,1,1,0,0,0,0,0,1,Picture,Gravity,0,1,0,0,1,0,0,0,1,0,1,105000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",http://gravitymovie.warnerbros.com/,49047,"[{""id"": 4040, ""name"": ""space mission""}, {""id"": 6203, ""name"": ""loss""}, {""id"": 9882, ""name"": ""space""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 191586, ""name"": ""trapped in space""}]",en,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",110.153618,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Heyday Films"", ""id"": 7364}, {""name"": ""Esperanto Filmoj"", ""id"": 7470}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/27/2013,716392705,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't Let Go,7.3,5751
Actor,Benedict Cumberbatch,0,2015,8.1,91,90,8,1,0,0,0,1,0,0,0,0,0,0,0,1,39,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Director,Morten Tyldum,0,12/25/2014,91,90,0,0,0,0,0,1,0,0,0,0,0,1,Picture,The Imitation Game,0,1,0,0,1,0,0,1,0,0,1,14000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",http://theimitationgamemovie.com/,205596,"[{""id"": 237, ""name"": ""gay""}, {""id"": 392, ""name"": ""england""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2303, ""name"": ""mathematician""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 208394, ""name"": ""logician""}, {""id"": 208395, ""name"": ""cryptography""}]",en,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",145.364591,"[{""name"": ""Black Bear Pictures"", ""id"": 22146}, {""name"": ""Bristol Automotive"", ""id"": 38145}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",11/14/2014,233555708,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The true enigma was the man who cracked the code.,8,5723
Supporting Actress,Keira Knightley,0,2015,8.1,91,90,8,1,0,0,0,0,0,1,0,1,0,1,0,1,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Director,Morten Tyldum,0,12/25/2014,91,90,0,0,0,0,0,1,0,0,0,0,0,1,Picture,The Imitation Game,0,1,0,0,1,0,0,1,0,0,1,14000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",http://theimitationgamemovie.com/,205596,"[{""id"": 237, ""name"": ""gay""}, {""id"": 392, ""name"": ""england""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2303, ""name"": ""mathematician""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 208394, ""name"": ""logician""}, {""id"": 208395, ""name"": ""cryptography""}]",en,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",145.364591,"[{""name"": ""Black Bear Pictures"", ""id"": 22146}, {""name"": ""Bristol Automotive"", ""id"": 38145}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",11/14/2014,233555708,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The true enigma was the man who cracked the code.,8,5723
Supporting Actor,Ethan Hawke,0,2015,7.9,81,98,6,1,0,0,0,0,0,1,0,1,0,1,0,1,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Richard Linklater,0,8/15/2014,81,98,1,1,0,1,1,1,0,0,0,0,1,0,Picture,Boyhood,0,1,1,0,1,0,1,1,0,0,1,4000000,"[{""id"": 18, ""name"": ""Drama""}]",empty,85350,"[{""id"": 1850, ""name"": ""daily life""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 5768, ""name"": ""urban life""}, {""id"": 9825, ""name"": ""growing up""}, {""id"": 10303, ""name"": ""domestic abuse""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 15025, ""name"": ""parenting""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 18035, ""name"": ""family""}, {""id"": 184439, ""name"": ""divorced parents""}, {""id"": 212643, ""name"": ""abusive husband""}]",en,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",43.40352,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""Detour Filmproduction"", ""id"": 11510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/5/2014,44349000,164,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,12 years in the making.,7.5,1971
Supporting Actress,Patricia Arquette,1,2015,7.9,81,98,6,1,1,0,0,0,0,1,1,0,0,0,0,1,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Director,Richard Linklater,0,8/15/2014,81,98,1,1,0,1,1,1,0,0,0,0,1,0,Picture,Boyhood,0,1,1,0,1,0,1,1,0,0,1,4000000,"[{""id"": 18, ""name"": ""Drama""}]",empty,85350,"[{""id"": 1850, ""name"": ""daily life""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 5768, ""name"": ""urban life""}, {""id"": 9825, ""name"": ""growing up""}, {""id"": 10303, ""name"": ""domestic abuse""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 15025, ""name"": ""parenting""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 18035, ""name"": ""family""}, {""id"": 184439, ""name"": ""divorced parents""}, {""id"": 212643, ""name"": ""abusive husband""}]",en,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",43.40352,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""Detour Filmproduction"", ""id"": 11510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/5/2014,44349000,164,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,12 years in the making.,7.5,1971
